style_code,Core_New
124940,discontinued
124941,discontinued
124942,discontinued
124943,discontinued
124944,discontinued
124945,discontinued
124946,discontinued
125139,discontinued
125709,discontinued
125710,discontinued
125711,discontinued
126756,discontinued
125712,discontinued
125713,discontinued
125714,discontinued
125715,discontinued
125716,discontinued
125717,discontinued
125718,discontinued
125721,discontinued
125722,uae excl
126022,discontinued
126023,discontinued
126024,discontinued
126025,discontinued
126026,discontinued
126027,discontinued
126028,discontinued
126029,discontinued
126030,discontinued
126031,discontinued
126032,discontinued
126033,discontinued
126757,discontinued
126034,discontinued
126035,discontinued
126036,discontinued
126037,discontinued
126205,discontinued
126206,discontinued
126207,discontinued
126208,discontinued
126209,discontinued
126210,discontinued
126703,discontinued
126714,discontinued
126715,discontinued
126716,discontinued
126717,discontinued
126718,discontinued
126719,discontinued
126720,discontinued
126721,discontinued
126722,discontinued
126723,discontinued
126724,discontinued
126725,discontinued
126726,discontinued
126727,discontinued
126728,discontinued
126729,discontinued
126730,discontinued
126731,discontinued
126732,discontinued
126733,discontinued
126734,discontinued
126735,discontinued
126736,discontinued
127091,discontinued
127092,discontinued
127093,discontinued
127094,discontinued
127095,discontinued
127096,discontinued
127097,discontinued
127098,discontinued
127099,discontinued
127100,discontinued
127101,discontinued
127102,discontinued
127103,discontinued
127104,discontinued
127105,discontinued
127106,discontinued
127107,discontinued
127108,discontinued
127109,discontinued
127110,discontinued
127111,discontinued
202014,virtual pid
202015,virtual pid
127181,discontinued
127182,discontinued
127183,discontinued
127184,discontinued
127185,discontinued
127186,discontinued
127187,discontinued
127188,discontinued
127189,discontinued
127190,discontinued
127191,discontinued
127192,discontinued
127193,discontinued
127194,discontinued
127195,discontinued
127196,discontinued
127197,discontinued
127198,discontinued
127199,discontinued
127200,discontinued
127201,discontinued
127846,discontinued
127202,discontinued
127203,discontinued
127204,discontinued
127205,discontinued
127206,discontinued
127207,discontinued
127208,discontinued
127209,discontinued
127210,discontinued
127211,discontinued
127212,discontinued
127213,discontinued
127214,discontinued
127215,discontinued
127216,discontinued
127217,discontinued
127218,discontinued
127219,discontinued
127220,discontinued
127221,discontinued
127222,discontinued
128694,discontinued
127223,discontinued
127224,discontinued
127225,discontinued
127226,discontinued
127227,discontinued
127228,discontinued
127229,discontinued
127230,discontinued
127231,discontinued
127232,discontinued
127233,discontinued
127234,discontinued
127235,discontinued
127236,discontinued
127237,discontinued
127238,discontinued
127239,discontinued
127240,discontinued
127241,discontinued
127242,discontinued
127243,discontinued
127673,discontinued
127674,discontinued
127839,discontinued
127840,discontinued
127841,discontinued
127842,discontinued
127843,discontinued
127844,discontinued
127845,discontinued
128695,discontinued
202021,virtual pid
202703,virtual pid
127847,discontinued
127848,discontinued
127849,discontinued
127851,discontinued
127852,discontinued
127853,discontinued
128061,discontinued
128062,discontinued
128063,discontinued
128064,discontinued
128065,discontinued
128066,discontinued
128067,discontinued
128068,discontinued
128069,discontinued
128070,discontinued
128071,discontinued
128072,discontinued
128073,discontinued
128074,discontinued
128075,discontinued
128076,discontinued
207318,singapore ex
128077,discontinued
128078,discontinued
128079,discontinued
128080,discontinued
128266,discontinued
128582,discontinued
128583,discontinued
128584,discontinued
128585,discontinued
128586,discontinued
128587,discontinued
128588,discontinued
128612,discontinued
128613,discontinued
128614,discontinued
128615,discontinued
128616,discontinued
128617,discontinued
128618,discontinued
128619,discontinued
128661,discontinued
128696,discontinued
207319,singapore ex
128662,discontinued
128663,discontinued
128664,discontinued
128665,discontinued
128666,discontinued
128667,discontinued
128668,discontinued
128675,discontinued
128676,discontinued
128677,singapore ex
128678,discontinued
128679,uae excl
128680,uae excl
128681,discontinued
128682,discontinued
128683,discontinued
128684,discontinued
128685,discontinued
128686,discontinued
128687,discontinued
128688,discontinued
128689,discontinued
128690,discontinued
128691,discontinued
128692,discontinued
128693,discontinued
221470,virtual pid
221776,virtual pid
128701,discontinued
128702,discontinued
128711,discontinued
128808,discontinued
128809,discontinued
128810,discontinued
128811,discontinued
128812,discontinued
128821,discontinued
128822,discontinued
128823,discontinued
128824,discontinued
128864,discontinued
128865,discontinued
128866,discontinued
128867,discontinued
128868,discontinued
128869,discontinued
128870,discontinued
128871,discontinued
128872,discontinued
128873,discontinued
221455,virtual pid
221777,virtual pid
128874,discontinued
128875,discontinued
128876,discontinued
128877,discontinued
128878,discontinued
128879,discontinued
128880,discontinued
128881,discontinued
128882,discontinued
128883,discontinued
128884,singapore ex
128885,discontinued
128886,discontinued
128887,discontinued
128888,discontinued
128889,discontinued
128890,discontinued
128891,discontinued
128892,discontinued
128893,discontinued
128894,discontinued
131723,discontinued
128895,discontinued
128896,discontinued
128897,discontinued
128898,discontinued
128899,discontinued
128900,discontinued
128901,discontinued
128902,discontinued
128903,discontinued
128904,discontinued
128905,discontinued
128906,discontinued
128917,discontinued
128919,discontinued
128920,discontinued
128921,discontinued
128922,discontinued
128923,discontinued
128924,discontinued
128925,discontinued
221571,virtual pid
221463,virtual pid
128926,discontinued
129017,discontinued
129012,discontinued
129013,discontinued
129014,discontinued
129015,discontinued
129016,discontinued
129241,discontinued
129242,discontinued
129243,discontinued
129244,discontinued
129245,discontinued
129246,discontinued
129247,discontinued
129248,discontinued
129249,discontinued
129250,discontinued
129251,discontinued
129252,discontinued
129253,discontinued
129254,discontinued
129255,discontinued
129256,discontinued
129257,discontinued
129258,discontinued
131724,discontinued
221453,virtual pid
129267,discontinued
129279,discontinued
129280,discontinued
129289,discontinued
129290,discontinued
129292,discontinued
129293,discontinued
129294,discontinued
129295,discontinued
129296,discontinued
129297,discontinued
129298,discontinued
129299,discontinued
129634,discontinued
129856,discontinued
129905,discontinued
129906,discontinued
129907,discontinued
130035,discontinued
130036,discontinued
130037,discontinued
221491,virtual pid
130038,discontinued
130039,discontinued
130040,discontinued
130041,discontinued
130042,discontinued
130043,discontinued
130044,discontinued
130045,discontinued
130046,discontinued
130047,discontinued
130048,discontinued
130049,discontinued
130050,discontinued
130051,discontinued
130052,discontinued
130053,discontinued
130054,discontinued
130055,discontinued
130056,discontinued
130057,discontinued
130058,discontinued
130059,discontinued
130060,discontinued
130138,uae excl
130139,discontinued
130140,uae excl
130141,discontinued
130142,discontinued
130143,discontinued
130144,discontinued
130145,discontinued
130146,uae excl
130147,discontinued
130148,discontinued
130149,discontinued
130150,discontinued
130151,discontinued
130152,uae excl
130232,discontinued
130313,discontinued
130314,discontinued
131725,discontinued
130315,discontinued
130316,discontinued
130317,discontinued
130318,discontinued
130319,discontinued
130320,discontinued
130321,discontinued
130322,discontinued
130323,discontinued
130324,discontinued
130325,discontinued
130326,discontinued
130327,discontinued
130328,discontinued
130329,discontinued
130330,discontinued
130331,discontinued
130332,discontinued
130333,discontinued
130334,discontinued
130335,discontinued
221586,virtual pid
221570,virtual pid
130336,discontinued
130337,discontinued
130338,discontinued
130339,discontinued
130340,discontinued
130341,discontinued
130407,discontinued
130409,discontinued
130518,discontinued
130519,discontinued
130520,discontinued
130521,discontinued
130522,discontinued
130523,discontinued
130524,discontinued
130525,discontinued
130526,discontinued
130527,discontinued
130528,discontinued
130529,discontinued
130530,discontinued
224992,virtual pid
225024,virtual pid
130531,discontinued
130532,discontinued
130533,discontinued
130534,discontinued
130535,discontinued
130536,discontinued
130537,discontinued
130538,discontinued
130539,discontinued
130540,discontinued
130541,discontinued
130542,discontinued
130543,discontinued
130544,discontinued
130545,discontinued
130546,discontinued
130547,discontinued
130548,discontinued
130549,discontinued
130550,discontinued
130551,discontinued
130552,discontinued
130553,discontinued
130554,discontinued
130555,discontinued
130556,discontinued
130557,discontinued
130558,discontinued
130559,discontinued
130560,discontinued
130561,discontinued
130562,discontinued
130563,discontinued
130564,discontinued
130565,discontinued
130566,discontinued
130567,discontinued
130568,discontinued
130569,discontinued
130570,discontinued
130571,discontinued
131726,discontinued
225036,virtual pid
130572,discontinued
130573,discontinued
130574,discontinued
130575,discontinued
130600,discontinued
217182,discontinued
131196,discontinued
131200,discontinued
131201,discontinued
131202,discontinued
131203,discontinued
131204,discontinued
131205,discontinued
131206,discontinued
131207,discontinued
131208,discontinued
131209,discontinued
131210,discontinued
131211,discontinued
131212,discontinued
131731,discontinued
131213,discontinued
131214,discontinued
131215,discontinued
131216,discontinued
131217,discontinued
131218,discontinued
131219,discontinued
131220,discontinued
131221,discontinued
131222,discontinued
131223,discontinued
131224,discontinued
131225,discontinued
131226,discontinued
131227,discontinued
131228,discontinued
131229,discontinued
131230,discontinued
131232,discontinued
131233,discontinued
131234,discontinued
131235,discontinued
131727,discontinued
131240,discontinued
131241,discontinued
131242,discontinued
131248,discontinued
131249,discontinued
131250,discontinued
131251,discontinued
131252,discontinued
131253,discontinued
131254,discontinued
131255,discontinued
131256,discontinued
131257,discontinued
131258,discontinued
131259,discontinued
131260,discontinued
131261,discontinued
131262,discontinued
131263,discontinued
131264,discontinued
131265,discontinued
131266,discontinued
225096,virtual pid
202747,virtual pid
131267,discontinued
131268,discontinued
131269,discontinued
131270,discontinued
131271,discontinued
131272,discontinued
131273,discontinued
131274,discontinued
131275,discontinued
131349,discontinued
131350,discontinued
131351,discontinued
131352,discontinued
131353,discontinued
131354,discontinued
131355,discontinued
131356,discontinued
131357,discontinued
131358,discontinued
131359,discontinued
131360,discontinued
202746,virtual pid
224980,virtual pid
131361,discontinued
131362,discontinued
131363,discontinued
131364,discontinued
131365,discontinued
131366,discontinued
131400,discontinued
131401,discontinued
131402,discontinued
131403,discontinued
131404,discontinued
131405,discontinued
131406,discontinued
131407,discontinued
131408,discontinued
131409,discontinued
131410,discontinued
131411,discontinued
131412,discontinued
131413,discontinued
131414,discontinued
131728,discontinued
225014,virtual pid
225056,virtual pid
131415,discontinued
131416,discontinued
131417,discontinued
131418,discontinued
131419,discontinued
131420,discontinued
131421,discontinued
131422,discontinued
131423,discontinued
131424,discontinued
131425,discontinued
131426,discontinued
131427,discontinued
131428,discontinued
131429,discontinued
131430,discontinued
131431,discontinued
131432,discontinued
131433,discontinued
131434,discontinued
131435,discontinued
131729,discontinued
225085,virtual pid
205321,singapore ex
131436,discontinued
131437,discontinued
131438,discontinued
131439,discontinued
131440,discontinued
131441,discontinued
131442,discontinued
131443,discontinued
131444,discontinued
131445,discontinued
131446,discontinued
131447,discontinued
131448,discontinued
131449,discontinued
131651,discontinued
131652,discontinued
131653,discontinued
131654,discontinued
131655,discontinued
131656,discontinued
131657,discontinued
131658,discontinued
131659,discontinued
131660,discontinued
131661,discontinued
131662,discontinued
131663,discontinued
131664,discontinued
131665,discontinued
131666,discontinued
131667,discontinued
131679,discontinued
131680,discontinued
131681,discontinued
131682,discontinued
131683,discontinued
131684,discontinued
131685,discontinued
131686,discontinued
131687,discontinued
131688,discontinued
131730,discontinued
205320,singapore ex
131689,discontinued
131690,discontinued
131691,discontinued
131692,discontinued
131693,discontinued
131694,discontinued
131695,discontinued
131696,discontinued
131697,discontinued
131698,discontinued
131699,discontinued
131700,discontinued
131701,discontinued
131702,discontinued
131703,discontinued
131704,discontinued
131715,discontinued
131716,discontinued
131717,discontinued
131718,discontinued
131719,discontinued
131720,discontinued
131721,discontinued
131722,discontinued
205319,singapore ex
221473,virtual pid
131736,discontinued
131737,discontinued
131738,discontinued
131739,discontinued
131740,discontinued
131741,discontinued
131742,discontinued
131743,discontinued
131744,discontinued
131745,discontinued
131766,discontinued
131767,discontinued
131768,singapore ex
131769,discontinued
131770,discontinued
131771,singapore ex
131772,singapore ex
131773,singapore ex
131774,discontinued
131775,singapore ex
131776,discontinued
131777,discontinued
131778,discontinued
131779,discontinued
131780,discontinued
221596,virtual pid
205316,singapore ex
131781,discontinued
131782,discontinued
131783,discontinued
131784,discontinued
131785,discontinued
131786,discontinued
131787,discontinued
131788,singapore ex
131789,discontinued
131790,discontinued
131791,singapore ex
131792,discontinued
131793,singapore ex
131794,discontinued
131795,discontinued
131796,discontinued
131797,discontinued
131798,discontinued
131799,discontinued
205986,discontinued
205318,singapore ex
205317,singapore ex
131800,discontinued
131801,discontinued
131802,discontinued
131803,discontinued
131873,discontinued
131874,discontinued
131875,discontinued
131876,discontinued
131877,discontinued
131878,discontinued
131879,discontinued
131880,discontinued
131881,discontinued
131882,discontinued
131883,discontinued
131884,discontinued
131885,discontinued
131886,discontinued
131887,discontinued
131888,discontinued
131889,discontinued
131890,discontinued
131891,discontinued
131892,discontinued
131893,discontinued
131894,discontinued
131895,discontinued
131896,discontinued
131897,discontinued
131898,discontinued
131899,discontinued
131900,discontinued
131901,discontinued
131902,discontinued
131903,discontinued
131904,discontinued
131905,discontinued
131906,discontinued
131907,discontinued
131908,discontinued
131909,discontinued
131910,discontinued
131911,discontinued
131912,discontinued
131913,discontinued
132039,discontinued
132040,discontinued
132041,discontinued
132042,discontinued
132078,discontinued
132397,discontinued
132398,discontinued
132524,discontinued
132525,discontinued
132526,discontinued
132527,discontinued
132528,discontinued
132529,discontinued
132560,discontinued
132577,discontinued
132578,discontinued
132579,discontinued
132580,discontinued
132658,discontinued
221548,virtual pid
132659,discontinued
132660,discontinued
132661,discontinued
132662,discontinued
132663,discontinued
132664,discontinued
132665,discontinued
132753,discontinued
132754,discontinued
132755,discontinued
132756,discontinued
132757,discontinued
132758,discontinued
132783,discontinued
132784,discontinued
132785,discontinued
132786,discontinued
132789,discontinued
132790,discontinued
132791,discontinued
132792,discontinued
132997,discontinued
132998,discontinued
132999,discontinued
133008,discontinued
133009,discontinued
133010,discontinued
133011,discontinued
133012,discontinued
133013,discontinued
133014,discontinued
134235,discontinued
133015,discontinued
133233,discontinued
133234,discontinued
133235,discontinued
133236,discontinued
133237,discontinued
133238,discontinued
133239,discontinued
133240,discontinued
133241,discontinued
133242,discontinued
133243,discontinued
133244,discontinued
133245,discontinued
133246,discontinued
133280,discontinued
133247,discontinued
133249,discontinued
133250,discontinued
133251,discontinued
133252,discontinued
133253,discontinued
133254,discontinued
133255,discontinued
133256,discontinued
133257,discontinued
133258,discontinued
133259,discontinued
133260,discontinued
133263,discontinued
133268,discontinued
133271,discontinued
133273,discontinued
133277,discontinued
133278,discontinued
205987,discontinued
133283,discontinued
133285,discontinued
133290,discontinued
133292,discontinued
133295,discontinued
133298,discontinued
133300,discontinued
133302,discontinued
133305,discontinued
133309,discontinued
133310,discontinued
133311,discontinued
133331,discontinued
133332,discontinued
133333,discontinued
133334,discontinued
133335,discontinued
133336,discontinued
133337,discontinued
133338,discontinued
133339,discontinued
133340,discontinued
133341,discontinued
133342,discontinued
133343,discontinued
133344,discontinued
133345,discontinued
133346,discontinued
133347,discontinued
133433,discontinued
133434,discontinued
133435,discontinued
133685,discontinued
133686,discontinued
133687,discontinued
133688,discontinued
133689,discontinued
133690,discontinued
133691,discontinued
133692,discontinued
133856,singapore ex
133857,singapore ex
133858,singapore ex
133859,singapore ex
205988,discontinued
221529,virtual pid
221484,virtual pid
133860,singapore ex
133861,singapore ex
133862,singapore ex
133863,singapore ex
133864,singapore ex
133865,singapore ex
133866,singapore ex
133867,singapore ex
133927,discontinued
133941,discontinued
134219,discontinued
134220,discontinued
134221,discontinued
134222,discontinued
134223,discontinued
134224,core
134225,discontinued
134226,discontinued
134227,discontinued
134228,discontinued
134229,discontinued
134230,discontinued
134231,discontinued
134232,discontinued
134233,uae excl
134234,discontinued
134236,discontinued
134524,discontinued
134525,discontinued
134526,discontinued
134527,discontinued
134528,discontinued
134529,discontinued
134530,discontinued
134531,discontinued
134532,discontinued
134533,discontinued
134534,discontinued
134535,discontinued
134536,discontinued
134537,discontinued
134539,singapore ex
134540,singapore ex
134541,singapore ex
134542,singapore ex
134543,singapore ex
134544,singapore ex
134545,singapore ex
134546,singapore ex
134547,singapore ex
134548,singapore ex
213527,discontinued
134549,singapore ex
134550,singapore ex
134551,singapore ex
134552,singapore ex
134561,discontinued
134562,discontinued
134563,discontinued
134564,discontinued
134565,discontinued
134566,discontinued
134567,discontinued
134568,discontinued
134569,discontinued
134570,discontinued
134571,discontinued
134572,discontinued
134573,discontinued
134574,discontinued
134575,discontinued
134576,discontinued
134577,discontinued
205989,discontinued
134578,discontinued
134725,discontinued
134726,discontinued
134727,discontinued
134853,discontinued
134854,discontinued
134855,discontinued
134856,discontinued
134857,discontinued
134858,discontinued
134859,discontinued
134860,discontinued
134861,discontinued
134862,discontinued
134875,discontinued
134876,discontinued
134877,discontinued
134878,discontinued
134879,discontinued
134880,discontinued
134929,discontinued
221585,virtual pid
221485,virtual pid
134930,discontinued
134931,discontinued
134932,discontinued
134933,discontinued
134934,discontinued
134935,discontinued
134967,discontinued
134968,discontinued
134969,discontinued
134970,singapore ex
134971,singapore ex
134972,singapore ex
134973,singapore ex
135017,discontinued
135020,discontinued
135021,discontinued
135022,discontinued
135023,discontinued
135024,discontinued
135025,discontinued
135026,discontinued
221560,virtual pid
221601,virtual pid
135027,discontinued
135028,discontinued
135029,discontinued
135030,discontinued
135031,discontinued
135197,singapore ex
135198,singapore ex
135199,singapore ex
135200,singapore ex
135201,singapore ex
135202,singapore ex
135203,singapore ex
135204,singapore ex
135236,discontinued
135274,singapore ex
135275,singapore ex
135277,singapore ex
135278,singapore ex
135279,singapore ex
135280,singapore ex
205990,discontinued
207313,singapore ex
135281,singapore ex
135282,singapore ex
135283,singapore ex
135284,singapore ex
135285,singapore ex
135286,singapore ex
135287,singapore ex
135288,singapore ex
135289,singapore ex
135290,singapore ex
135291,singapore ex
135292,singapore ex
135293,singapore ex
135295,singapore ex
135296,singapore ex
135297,singapore ex
135298,singapore ex
135299,singapore ex
135300,singapore ex
135301,singapore ex
135302,singapore ex
202699,virtual pid
135303,singapore ex
135304,singapore ex
135305,singapore ex
135306,singapore ex
135307,singapore ex
135308,discontinued
135309,discontinued
135310,discontinued
135311,discontinued
135312,discontinued
135313,discontinued
135314,discontinued
135315,discontinued
135316,discontinued
135317,discontinued
135318,discontinued
135319,discontinued
135320,discontinued
135321,discontinued
135322,discontinued
135323,discontinued
135324,discontinued
135325,discontinued
135326,discontinued
135353,discontinued
135354,discontinued
135355,discontinued
205991,discontinued
135356,discontinued
135357,discontinued
135358,discontinued
135359,discontinued
135360,discontinued
135361,discontinued
135362,discontinued
135363,discontinued
135364,discontinued
135365,discontinued
135366,discontinued
135367,discontinued
135368,discontinued
135369,discontinued
135370,discontinued
135371,discontinued
135372,discontinued
135373,discontinued
135374,discontinued
135375,discontinued
135376,discontinued
135377,discontinued
135378,discontinued
135379,discontinued
135380,discontinued
135381,discontinued
135382,discontinued
135383,discontinued
135384,discontinued
135385,discontinued
135386,discontinued
135438,discontinued
135439,discontinued
135440,discontinued
135441,discontinued
135442,discontinued
135443,discontinued
135444,discontinued
135445,discontinued
135446,discontinued
135447,discontinued
205992,discontinued
135448,discontinued
135449,discontinued
135450,discontinued
135451,discontinued
135452,discontinued
135453,discontinued
135454,singapore ex
135455,singapore ex
135456,singapore ex
135457,singapore ex
135458,singapore ex
135459,singapore ex
135460,singapore ex
135461,singapore ex
135462,singapore ex
135463,singapore ex
135464,singapore ex
135465,singapore ex
135466,singapore ex
135467,singapore ex
135468,singapore ex
135469,singapore ex
135470,singapore ex
207311,singapore ex
135471,singapore ex
135472,singapore ex
135473,singapore ex
135474,singapore ex
135475,singapore ex
135476,singapore ex
135477,singapore ex
135478,singapore ex
135479,singapore ex
135480,singapore ex
135481,discontinued
135482,discontinued
135483,discontinued
135484,discontinued
135485,discontinued
135486,discontinued
135487,discontinued
135488,discontinued
135489,discontinued
135490,discontinued
135491,discontinued
135492,discontinued
135495,discontinued
135496,discontinued
135497,discontinued
135498,discontinued
135499,discontinued
135500,discontinued
135575,discontinued
135576,discontinued
135577,discontinued
135578,discontinued
135579,discontinued
135580,discontinued
135635,discontinued
135636,discontinued
135637,discontinued
135638,discontinued
135639,discontinued
135640,discontinued
135641,discontinued
135642,discontinued
135643,discontinued
135644,discontinued
135645,discontinued
135646,discontinued
135647,discontinued
135648,discontinued
135649,discontinued
135650,discontinued
135651,discontinued
135652,discontinued
135653,discontinued
135654,discontinued
135936,discontinued
135937,discontinued
135938,discontinued
135939,discontinued
135940,discontinued
135941,discontinued
135942,discontinued
135943,discontinued
135944,discontinued
205993,discontinued
207312,singapore ex
135945,discontinued
135946,discontinued
135947,discontinued
135948,discontinued
135949,discontinued
135950,discontinued
135951,discontinued
135952,discontinued
135953,discontinued
135991,singapore ex
135992,singapore ex
135993,singapore ex
135994,singapore ex
135995,singapore ex
135996,singapore ex
135997,singapore ex
135998,singapore ex
135999,singapore ex
136000,singapore ex
136001,singapore ex
136002,singapore ex
136003,singapore ex
206144,discontinued
136004,singapore ex
136005,singapore ex
136006,singapore ex
136007,singapore ex
136008,singapore ex
136009,singapore ex
136010,singapore ex
136011,singapore ex
136012,singapore ex
136013,singapore ex
136014,singapore ex
136030,discontinued
136031,discontinued
136032,discontinued
136033,discontinued
136034,discontinued
136035,discontinued
136036,discontinued
136037,discontinued
136038,discontinued
213528,discontinued
136039,discontinued
136040,discontinued
136041,discontinued
136042,discontinued
136043,discontinued
136044,discontinued
136045,discontinued
136046,discontinued
136047,discontinued
136048,discontinued
136049,discontinued
136050,discontinued
136051,discontinued
136052,discontinued
136053,discontinued
136054,discontinued
136055,discontinued
136063,discontinued
136064,discontinued
136065,discontinued
136078,discontinued
202694,virtual pid
202713,virtual pid
136079,discontinued
136080,discontinued
136081,discontinued
136082,discontinued
136083,discontinued
136084,discontinued
136085,discontinued
136086,discontinued
136087,discontinued
136088,discontinued
136089,discontinued
136090,discontinued
136091,discontinued
136092,discontinued
136093,discontinued
136094,discontinued
136095,discontinued
136096,discontinued
136097,discontinued
136098,discontinued
206145,discontinued
136099,discontinued
136100,discontinued
136101,discontinued
136102,discontinued
136103,discontinued
136104,discontinued
136105,discontinued
136106,discontinued
136107,discontinued
136108,discontinued
136109,discontinued
136110,discontinued
136111,discontinued
136112,discontinued
136113,discontinued
136114,discontinued
136115,discontinued
136116,discontinued
136117,discontinued
136118,discontinued
206231,discontinued
202715,virtual pid
136119,discontinued
136120,discontinued
136121,discontinued
136122,discontinued
136173,discontinued
136174,discontinued
136175,discontinued
136176,discontinued
136177,discontinued
136188,discontinued
136189,discontinued
136190,discontinued
136191,discontinued
136192,discontinued
136193,discontinued
136194,discontinued
136195,discontinued
136302,singapore ex
136303,singapore ex
136304,singapore ex
136305,singapore ex
136306,singapore ex
136307,singapore ex
136308,singapore ex
136309,singapore ex
136310,singapore ex
136311,singapore ex
136312,singapore ex
136313,singapore ex
136314,singapore ex
136315,singapore ex
136316,singapore ex
136317,singapore ex
136318,singapore ex
136319,singapore ex
136320,discontinued
136321,discontinued
136322,discontinued
136323,discontinued
136324,discontinued
136325,discontinued
136326,discontinued
213529,discontinued
136327,discontinued
136329,discontinued
136330,discontinued
136331,discontinued
136332,discontinued
136333,discontinued
136334,discontinued
136335,discontinued
136336,discontinued
136337,discontinued
136338,discontinued
136339,discontinued
136340,discontinued
136341,discontinued
136467,discontinued
136468,discontinued
136469,discontinued
136470,discontinued
136471,discontinued
136605,discontinued
206232,discontinued
203574,virtual pid
136635,discontinued
136636,discontinued
136637,discontinued
136650,singapore ex
136651,singapore ex
136652,singapore ex
136653,singapore ex
136654,singapore ex
136655,singapore ex
136656,singapore ex
136657,singapore ex
136658,singapore ex
136659,singapore ex
136660,singapore ex
136661,singapore ex
136662,singapore ex
136663,singapore ex
136664,singapore ex
136665,singapore ex
136666,singapore ex
206361,discontinued
209391,singapore ex
136667,singapore ex
136668,singapore ex
136669,singapore ex
136670,singapore ex
136671,singapore ex
136672,singapore ex
136673,singapore ex
136674,singapore ex
136675,singapore ex
136676,singapore ex
136677,singapore ex
136678,singapore ex
136679,singapore ex
136680,singapore ex
136681,singapore ex
136682,singapore ex
136683,singapore ex
136684,singapore ex
136685,singapore ex
136686,singapore ex
136687,singapore ex
202719,virtual pid
136688,singapore ex
136689,singapore ex
136690,singapore ex
136691,singapore ex
136692,singapore ex
136693,singapore ex
136694,singapore ex
136695,singapore ex
136696,singapore ex
136697,singapore ex
136698,singapore ex
137361,discontinued
137362,discontinued
137363,discontinued
137364,discontinued
137365,discontinued
137366,discontinued
137367,discontinued
137368,discontinued
137369,discontinued
137370,discontinued
137371,discontinued
137372,discontinued
137373,discontinued
137374,discontinued
137375,discontinued
137376,discontinued
137377,discontinued
137378,discontinued
137379,discontinued
137380,discontinued
137496,discontinued
137497,discontinued
137498,discontinued
137499,discontinued
137710,discontinued
137711,discontinued
137712,discontinued
137713,discontinued
137723,discontinued
137724,discontinued
206362,discontinued
137725,discontinued
137726,discontinued
137727,discontinued
137728,discontinued
137729,discontinued
137730,discontinued
137731,discontinued
137732,discontinued
137733,discontinued
137734,discontinued
137735,discontinued
137736,discontinued
137737,discontinued
137738,discontinued
137739,discontinued
137740,discontinued
137774,discontinued
137775,discontinued
137776,discontinued
137777,discontinued
137778,discontinued
137779,discontinued
137780,discontinued
137781,discontinued
137782,discontinued
137783,discontinued
137784,discontinued
137792,discontinued
137793,discontinued
137794,discontinued
137795,discontinued
137796,discontinued
137797,discontinued
137798,discontinued
137799,discontinued
137895,discontinued
137896,discontinued
137897,discontinued
137898,discontinued
137899,discontinued
202473,virtual pid
137900,discontinued
137901,discontinued
137902,discontinued
137903,discontinued
137904,discontinued
137905,discontinued
137906,discontinued
137907,discontinued
137908,discontinued
137909,discontinued
137910,discontinued
137911,discontinued
137912,discontinued
137913,discontinued
137914,discontinued
137915,discontinued
137916,discontinued
137917,discontinued
137918,discontinued
137919,discontinued
137923,discontinued
137924,discontinued
137925,discontinued
137926,discontinued
138323,discontinued
138324,discontinued
138325,discontinued
138326,discontinued
138327,discontinued
138328,discontinued
138329,discontinued
138330,discontinued
138331,discontinued
138332,discontinued
138333,discontinued
138334,discontinued
138335,discontinued
138336,discontinued
138337,discontinued
138338,discontinued
206363,discontinued
207320,singapore ex
138339,discontinued
138340,discontinued
138341,discontinued
138342,discontinued
138343,discontinued
138344,discontinued
138345,discontinued
138346,discontinued
138347,discontinued
138348,discontinued
138349,discontinued
138350,discontinued
138351,discontinued
138352,discontinued
138353,discontinued
138354,discontinued
138355,discontinued
138356,discontinued
138357,discontinued
138358,discontinued
206364,discontinued
202459,virtual pid
202748,virtual pid
138587,discontinued
138588,discontinued
138589,discontinued
138590,discontinued
138591,discontinued
138592,discontinued
138593,discontinued
138594,discontinued
138595,discontinued
138603,discontinued
138604,discontinued
138605,discontinued
138606,discontinued
138607,discontinued
138608,discontinued
138609,discontinued
138610,discontinued
138611,discontinued
138612,discontinued
138814,discontinued
206365,discontinued
138815,discontinued
138816,discontinued
138817,discontinued
138818,discontinued
138819,discontinued
138820,discontinued
138821,discontinued
138822,discontinued
138823,discontinued
138824,discontinued
138825,discontinued
138826,discontinued
138827,discontinued
138828,discontinued
138829,discontinued
138830,discontinued
138831,discontinued
138832,discontinued
138833,discontinued
139550,discontinued
138834,discontinued
138835,discontinued
138836,discontinued
138837,discontinued
138838,discontinued
138839,discontinued
138840,discontinued
138841,discontinued
138842,discontinued
138843,discontinued
138844,discontinued
138845,discontinued
138846,discontinued
138847,discontinued
138848,discontinued
138849,discontinued
138850,discontinued
138851,discontinued
138852,discontinued
138853,discontinued
209372,singapore ex
138854,discontinued
138855,singapore ex
138856,discontinued
138857,discontinued
138858,discontinued
138859,discontinued
138860,discontinued
138861,discontinued
139501,discontinued
139502,discontinued
139503,discontinued
139504,discontinued
139505,discontinued
139506,discontinued
139507,discontinued
139508,discontinued
139509,discontinued
139510,discontinued
139511,discontinued
142188,virtual pid
139512,discontinued
139513,discontinued
139514,discontinued
139515,discontinued
139516,discontinued
139517,virtual pid
139518,discontinued
139519,discontinued
139520,virtual pid
139521,discontinued
139522,discontinued
139523,virtual pid
139524,discontinued
139525,discontinued
139526,discontinued
139527,virtual pid
139528,discontinued
